shipment_id,decision_time,cohort,source,latest_temperature_c,measurement_age_minutes,arrival_delay_minutes,temperature_missing,temperature_count,temperature_mean_c,temperature_max_c,temperature_trend_c_per_hour,temperature_span_hours,label,label_cutoff
s-00270,2026-02-04 02:00:00+00:00,train,sensor-north,4.089,0.0,0.0,0,3,4.389666666666667,4.834,-0.3724999999999996,2.0,0,2026-02-15 08:00:00+00:00
s-00269,2026-02-04 05:00:00+00:00,train,sensor-coast,4.995,60.0,0.0,0,1,4.995,4.995,,0.0,0,2026-02-15 08:00:00+00:00
s-00270,2026-02-04 05:00:00+00:00,train,sensor-north,4.769,60.0,2.0,0,2,4.7385,4.769,0.06099999999999994,1.0,0,2026-02-15 08:00:00+00:00
s-00271,2026-02-04 05:00:00+00:00,train,sensor-central,4.23,60.0,35.0,0,2,3.8345000000000002,4.23,0.7910000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00270,2026-02-04 08:00:00+00:00,train,sensor-north,3.633,60.0,0.0,0,2,4.178,4.723,-1.0899999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00271,2026-02-04 08:00:00+00:00,train,sensor-central,4.371,180.0,5.0,0,0,,,,,0,2026-02-15 08:00:00+00:00
s-00272,2026-02-04 08:00:00+00:00,train,sensor-coast,5.305,60.0,0.0,0,1,5.305,5.305,,0.0,0,2026-02-15 08:00:00+00:00
s-00271,2026-02-04 11:00:00+00:00,train,sensor-central,4.973,60.0,2.0,0,2,5.077,5.181,-0.20800000000000018,1.0,0,2026-02-15 08:00:00+00:00
s-00272,2026-02-04 11:00:00+00:00,train,sensor-coast,5.104,60.0,35.0,0,2,4.429,5.104,1.35,1.0,0,2026-02-15 08:00:00+00:00
s-00273,2026-02-04 11:00:00+00:00,train,sensor-north,3.453,120.0,5.0,0,1,3.453,3.453,,0.0,0,2026-02-15 08:00:00+00:00
s-00272,2026-02-04 14:00:00+00:00,train,sensor-coast,6.097,180.0,2.0,0,0,,,,,1,2026-02-15 08:00:00+00:00
s-00273,2026-02-04 14:00:00+00:00,train,sensor-north,5.338,60.0,2.0,0,2,4.2815,5.338,2.113,1.0,0,2026-02-15 08:00:00+00:00
s-00274,2026-02-04 14:00:00+00:00,train,sensor-central,2.877,60.0,35.0,0,2,3.2744999999999997,3.672,-0.7950000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00273,2026-02-04 17:00:00+00:00,train,sensor-north,4.614,60.0,1.0,0,2,5.0600000000000005,5.506,-0.8920000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00274,2026-02-04 17:00:00+00:00,train,sensor-central,4.741,60.0,0.0,0,2,4.448499999999999,4.741,0.585,1.0,0,2026-02-15 08:00:00+00:00
s-00275,2026-02-04 17:00:00+00:00,train,sensor-coast,4.016,120.0,1.0,0,1,4.016,4.016,,0.0,0,2026-02-15 08:00:00+00:00
s-00274,2026-02-04 20:00:00+00:00,train,sensor-central,4.319,60.0,2.0,0,1,4.319,4.319,,0.0,0,2026-02-15 08:00:00+00:00
s-00275,2026-02-04 20:00:00+00:00,train,sensor-coast,4.465,60.0,2.0,0,2,4.111,4.465,0.7079999999999997,1.0,0,2026-02-15 08:00:00+00:00
s-00276,2026-02-04 20:00:00+00:00,train,sensor-north,4.471,60.0,0.0,0,2,4.746,5.021,-0.5499999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00275,2026-02-04 23:00:00+00:00,train,sensor-coast,4.259,60.0,1.0,0,2,4.5015,4.744,-0.48499999999999943,1.0,0,2026-02-15 08:00:00+00:00
s-00276,2026-02-04 23:00:00+00:00,train,sensor-north,2.946,120.0,5.0,0,1,2.946,2.946,,0.0,0,2026-02-15 08:00:00+00:00
s-00277,2026-02-04 23:00:00+00:00,train,sensor-central,3.852,60.0,0.0,0,2,4.334,4.816,-0.964,1.0,0,2026-02-15 08:00:00+00:00
s-00276,2026-02-05 02:00:00+00:00,train,sensor-north,6.639,60.0,2.0,0,2,6.0755,6.639,1.1270000000000007,1.0,0,2026-02-15 08:00:00+00:00
s-00277,2026-02-05 02:00:00+00:00,train,sensor-central,5.114,0.0,0.0,0,3,4.911,5.114,0.15450000000000008,2.0,0,2026-02-15 08:00:00+00:00
s-00278,2026-02-05 02:00:00+00:00,train,sensor-coast,4.146,120.0,0.0,0,1,4.146,4.146,,0.0,0,2026-02-15 08:00:00+00:00
s-00277,2026-02-05 05:00:00+00:00,train,sensor-central,5.381,60.0,2.0,0,1,5.381,5.381,,0.0,0,2026-02-15 08:00:00+00:00
s-00278,2026-02-05 05:00:00+00:00,train,sensor-coast,4.87,60.0,5.0,0,2,4.3705,4.87,0.9990000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00279,2026-02-05 05:00:00+00:00,train,sensor-north,4.178,60.0,35.0,0,2,4.692,5.206,-1.0280000000000005,1.0,0,2026-02-15 08:00:00+00:00
s-00278,2026-02-05 08:00:00+00:00,train,sensor-coast,5.376,0.0,0.0,0,3,5.030666666666667,5.376,0.41600000000000037,2.0,0,2026-02-15 08:00:00+00:00
s-00279,2026-02-05 08:00:00+00:00,train,sensor-north,4.114,120.0,0.0,0,1,4.114,4.114,,0.0,0,2026-02-15 08:00:00+00:00
s-00280,2026-02-05 08:00:00+00:00,train,sensor-central,4.004,120.0,1.0,0,1,4.004,4.004,,0.0,0,2026-02-15 08:00:00+00:00
s-00279,2026-02-05 11:00:00+00:00,train,sensor-north,5.071,0.0,0.0,0,3,5.194,5.364,-0.14650000000000007,2.0,0,2026-02-15 08:00:00+00:00
s-00280,2026-02-05 11:00:00+00:00,train,sensor-central,6.183,60.0,1.0,0,2,5.577999999999999,6.183,1.21,1.0,0,2026-02-15 08:00:00+00:00
s-00281,2026-02-05 11:00:00+00:00,train,sensor-coast,4.19,60.0,1.0,0,2,4.4435,4.697,-0.5069999999999997,1.0,0,2026-02-15 08:00:00+00:00
s-00280,2026-02-05 14:00:00+00:00,train,sensor-central,8.24,60.0,5.0,0,2,7.594,8.24,1.2919999999999998,1.0,1,2026-02-15 08:00:00+00:00
s-00281,2026-02-05 14:00:00+00:00,train,sensor-coast,4.462,60.0,0.0,0,2,4.7835,5.105,-0.6430000000000007,1.0,0,2026-02-15 08:00:00+00:00
s-00282,2026-02-05 14:00:00+00:00,train,sensor-north,5.354,120.0,2.0,0,1,5.354,5.354,,0.0,0,2026-02-15 08:00:00+00:00
s-00281,2026-02-05 17:00:00+00:00,train,sensor-coast,5.011,0.0,0.0,0,3,4.959666666666667,5.078,0.11050000000000004,2.0,0,2026-02-15 08:00:00+00:00
s-00282,2026-02-05 17:00:00+00:00,train,sensor-north,4.553,60.0,35.0,0,2,4.1259999999999994,4.553,0.8540000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00283,2026-02-05 17:00:00+00:00,train,sensor-central,4.425,60.0,1.0,0,2,4.5415,4.658,-0.23300000000000054,1.0,0,2026-02-15 08:00:00+00:00
s-00282,2026-02-05 20:00:00+00:00,train,sensor-north,4.589,60.0,5.0,0,2,4.3395,4.589,0.49900000000000055,1.0,0,2026-02-15 08:00:00+00:00
s-00283,2026-02-05 20:00:00+00:00,train,sensor-central,5.604,60.0,2.0,0,2,4.7065,5.604,1.795,1.0,0,2026-02-15 08:00:00+00:00
s-00284,2026-02-05 20:00:00+00:00,train,sensor-coast,4.829,60.0,35.0,0,2,4.5245,4.829,0.609,1.0,0,2026-02-15 08:00:00+00:00
s-00283,2026-02-05 23:00:00+00:00,train,sensor-central,5.817,60.0,2.0,0,1,5.817,5.817,,0.0,0,2026-02-15 08:00:00+00:00
s-00284,2026-02-05 23:00:00+00:00,train,sensor-coast,6.126,0.0,0.0,0,3,5.3196666666666665,6.126,0.7735000000000003,2.0,0,2026-02-15 08:00:00+00:00
s-00285,2026-02-05 23:00:00+00:00,train,sensor-north,4.087,60.0,2.0,0,2,4.1579999999999995,4.229,-0.14200000000000035,1.0,0,2026-02-15 08:00:00+00:00
s-00284,2026-02-06 02:00:00+00:00,train,sensor-coast,8.209,60.0,2.0,0,1,8.209,8.209,,0.0,1,2026-02-15 08:00:00+00:00
s-00285,2026-02-06 02:00:00+00:00,train,sensor-north,5.138,60.0,35.0,0,1,5.138,5.138,,0.0,0,2026-02-15 08:00:00+00:00
s-00286,2026-02-06 02:00:00+00:00,train,sensor-central,4.298,60.0,5.0,0,2,4.402,4.506,-0.20800000000000018,1.0,0,2026-02-15 08:00:00+00:00
s-00285,2026-02-06 05:00:00+00:00,train,sensor-north,4.401,120.0,5.0,0,1,4.401,4.401,,0.0,0,2026-02-15 08:00:00+00:00
s-00286,2026-02-06 05:00:00+00:00,train,sensor-central,4.784,60.0,0.0,0,2,4.8004999999999995,4.817,-0.03300000000000036,1.0,0,2026-02-15 08:00:00+00:00
s-00287,2026-02-06 05:00:00+00:00,train,sensor-coast,3.749,0.0,0.0,0,2,4.0135,4.278,-0.5289999999999995,1.0,0,2026-02-15 08:00:00+00:00
s-00286,2026-02-06 08:00:00+00:00,train,sensor-central,5.493,0.0,0.0,0,3,4.837666666666667,5.493,0.2915000000000001,2.0,0,2026-02-15 08:00:00+00:00
s-00287,2026-02-06 08:00:00+00:00,train,sensor-coast,5.477,60.0,1.0,0,2,5.174,5.477,0.6059999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00288,2026-02-06 08:00:00+00:00,train,sensor-north,3.682,0.0,0.0,0,3,4.660666666666667,5.698,-1.0080000000000002,2.0,0,2026-02-15 08:00:00+00:00
s-00287,2026-02-06 11:00:00+00:00,train,sensor-coast,8.516,60.0,2.0,0,2,8.067,8.516,0.8979999999999997,1.0,1,2026-02-15 08:00:00+00:00
s-00288,2026-02-06 11:00:00+00:00,train,sensor-north,5.253,60.0,1.0,0,2,4.8045,5.253,0.8970000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00289,2026-02-06 11:00:00+00:00,train,sensor-central,4.764,60.0,2.0,0,2,4.164,4.764,1.2000000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00288,2026-02-06 14:00:00+00:00,train,sensor-north,7.851,60.0,2.0,0,1,7.851,7.851,,0.0,1,2026-02-15 08:00:00+00:00
s-00289,2026-02-06 14:00:00+00:00,train,sensor-central,4.204,60.0,0.0,0,2,4.3055,4.407,-0.2030000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00290,2026-02-06 14:00:00+00:00,train,sensor-coast,3.442,60.0,5.0,0,2,4.195,4.948,-1.5060000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00289,2026-02-06 17:00:00+00:00,train,sensor-central,4.5,60.0,2.0,0,1,4.5,4.5,,0.0,0,2026-02-15 08:00:00+00:00
s-00290,2026-02-06 17:00:00+00:00,train,sensor-coast,3.759,60.0,2.0,0,2,4.1995,4.64,-0.8809999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00291,2026-02-06 17:00:00+00:00,train,sensor-north,3.596,0.0,0.0,0,3,4.242666666666667,4.807,-0.6055000000000001,2.0,0,2026-02-15 08:00:00+00:00
s-00290,2026-02-06 20:00:00+00:00,train,sensor-coast,4.722,60.0,2.0,0,2,5.2955000000000005,5.869,-1.1469999999999994,1.0,0,2026-02-15 08:00:00+00:00
s-00291,2026-02-06 20:00:00+00:00,train,sensor-north,5.218,60.0,0.0,0,1,5.218,5.218,,0.0,0,2026-02-15 08:00:00+00:00
s-00292,2026-02-06 20:00:00+00:00,train,sensor-central,3.453,0.0,0.0,0,2,3.8549999999999995,4.257,-0.4019999999999999,2.0,0,2026-02-15 08:00:00+00:00
s-00291,2026-02-06 23:00:00+00:00,train,sensor-north,5.577,120.0,35.0,0,1,5.577,5.577,,0.0,0,2026-02-15 08:00:00+00:00
s-00292,2026-02-06 23:00:00+00:00,train,sensor-central,5.178,60.0,0.0,0,2,5.0015,5.178,0.35299999999999976,1.0,0,2026-02-15 08:00:00+00:00
s-00293,2026-02-06 23:00:00+00:00,train,sensor-coast,3.982,60.0,1.0,0,2,4.522,5.062,-1.08,1.0,0,2026-02-15 08:00:00+00:00
s-00292,2026-02-07 02:00:00+00:00,train,sensor-central,5.132,60.0,0.0,0,2,4.8635,5.132,0.5369999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00293,2026-02-07 02:00:00+00:00,train,sensor-coast,4.729,60.0,1.0,0,2,4.805,4.881,-0.15200000000000014,1.0,0,2026-02-15 08:00:00+00:00
s-00294,2026-02-07 02:00:00+00:00,train,sensor-north,4.303,60.0,0.0,0,2,3.7584999999999997,4.303,1.089,1.0,0,2026-02-15 08:00:00+00:00
s-00293,2026-02-07 05:00:00+00:00,train,sensor-coast,5.124,60.0,0.0,0,2,4.5665,5.124,1.1149999999999993,1.0,0,2026-02-15 08:00:00+00:00
s-00294,2026-02-07 05:00:00+00:00,train,sensor-north,4.88,0.0,0.0,0,2,4.877,4.88,0.006000000000000227,1.0,0,2026-02-15 08:00:00+00:00
s-00295,2026-02-07 05:00:00+00:00,train,sensor-central,3.69,120.0,1.0,0,1,3.69,3.69,,0.0,0,2026-02-15 08:00:00+00:00
s-00294,2026-02-07 08:00:00+00:00,train,sensor-north,4.526,60.0,2.0,0,2,4.1605,4.526,0.7309999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00295,2026-02-07 08:00:00+00:00,train,sensor-central,4.802,0.0,0.0,0,2,5.2265,5.651,-0.8490000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00296,2026-02-07 08:00:00+00:00,train,sensor-coast,5.298,0.0,0.0,0,2,4.632,5.298,1.3319999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00295,2026-02-07 11:00:00+00:00,train,sensor-central,3.964,60.0,1.0,0,2,4.374,4.784,-0.8199999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00296,2026-02-07 11:00:00+00:00,train,sensor-coast,5.166,60.0,2.0,0,2,4.929,5.166,0.4740000000000002,1.0,1,2026-02-15 08:00:00+00:00
s-00297,2026-02-07 11:00:00+00:00,train,sensor-north,4.829,0.0,0.0,0,3,4.544666666666667,4.829,0.30749999999999966,2.0,0,2026-02-15 08:00:00+00:00
s-00296,2026-02-07 14:00:00+00:00,train,sensor-coast,9.375,60.0,0.0,0,2,8.3325,9.375,2.085,1.0,1,2026-02-15 08:00:00+00:00
s-00297,2026-02-07 14:00:00+00:00,train,sensor-north,4.829,180.0,0.0,0,0,,,,,0,2026-02-15 08:00:00+00:00
s-00298,2026-02-07 14:00:00+00:00,train,sensor-central,4.627,60.0,2.0,0,1,4.627,4.627,,0.0,0,2026-02-15 08:00:00+00:00
s-00297,2026-02-07 17:00:00+00:00,train,sensor-north,5.514,120.0,5.0,0,1,5.514,5.514,,0.0,0,2026-02-15 08:00:00+00:00
s-00298,2026-02-07 17:00:00+00:00,train,sensor-central,5.216,60.0,1.0,0,2,4.621,5.216,1.1900000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00299,2026-02-07 17:00:00+00:00,train,sensor-coast,3.951,60.0,35.0,0,2,4.196,4.441,-0.48999999999999977,1.0,0,2026-02-15 08:00:00+00:00
s-00298,2026-02-07 20:00:00+00:00,train,sensor-central,5.503,60.0,2.0,0,2,4.895,5.503,1.2160000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00299,2026-02-07 20:00:00+00:00,train,sensor-coast,3.91,0.0,0.0,0,3,4.315,4.662,-0.23150000000000004,2.0,0,2026-02-15 08:00:00+00:00
s-00300,2026-02-07 20:00:00+00:00,train,sensor-north,4.33,60.0,2.0,0,2,4.6695,5.009,-0.6790000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00299,2026-02-07 23:00:00+00:00,train,sensor-coast,5.635,60.0,2.0,0,2,5.5425,5.635,0.1849999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00300,2026-02-07 23:00:00+00:00,train,sensor-north,5.858,60.0,5.0,0,2,4.7285,5.858,2.2589999999999995,1.0,0,2026-02-15 08:00:00+00:00
s-00301,2026-02-07 23:00:00+00:00,train,sensor-central,4.606,60.0,5.0,0,2,4.1665,4.606,0.879,1.0,0,2026-02-15 08:00:00+00:00
s-00300,2026-02-08 02:00:00+00:00,train,sensor-north,9.286,0.0,0.0,0,3,8.543666666666667,9.286,0.7599999999999998,2.0,1,2026-02-15 08:00:00+00:00
s-00301,2026-02-08 02:00:00+00:00,train,sensor-central,5.13,60.0,0.0,0,2,4.895,5.13,0.46999999999999975,1.0,0,2026-02-15 08:00:00+00:00
s-00302,2026-02-08 02:00:00+00:00,train,sensor-coast,5.201,120.0,0.0,0,1,5.201,5.201,,0.0,0,2026-02-15 08:00:00+00:00
s-00301,2026-02-08 05:00:00+00:00,train,sensor-central,4.352,60.0,1.0,0,2,4.537000000000001,4.722,-0.3700000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00302,2026-02-08 05:00:00+00:00,train,sensor-coast,4.279,120.0,2.0,0,1,4.279,4.279,,0.0,0,2026-02-15 08:00:00+00:00
s-00303,2026-02-08 05:00:00+00:00,train,sensor-north,4.832,60.0,35.0,0,2,4.5065,4.832,0.6509999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00302,2026-02-08 08:00:00+00:00,train,sensor-coast,8.605,60.0,35.0,0,2,7.9015,8.605,1.407,1.0,1,2026-02-15 08:00:00+00:00
s-00303,2026-02-08 08:00:00+00:00,train,sensor-north,4.87,60.0,0.0,0,2,4.6905,4.87,0.359,1.0,0,2026-02-15 08:00:00+00:00
s-00304,2026-02-08 08:00:00+00:00,train,sensor-central,4.215,60.0,5.0,0,1,4.215,4.215,,0.0,0,2026-02-15 08:00:00+00:00
s-00303,2026-02-08 11:00:00+00:00,train,sensor-north,5.367,120.0,2.0,0,1,5.367,5.367,,0.0,0,2026-02-15 08:00:00+00:00
s-00304,2026-02-08 11:00:00+00:00,train,sensor-central,4.668,60.0,0.0,0,1,4.668,4.668,,0.0,0,2026-02-15 08:00:00+00:00
s-00305,2026-02-08 11:00:00+00:00,train,sensor-coast,4.692,60.0,1.0,0,2,4.2855,4.692,0.8130000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00304,2026-02-08 14:00:00+00:00,train,sensor-central,5.309,60.0,1.0,0,2,5.053,5.309,0.5120000000000005,1.0,0,2026-02-15 08:00:00+00:00
s-00305,2026-02-08 14:00:00+00:00,train,sensor-coast,4.711,0.0,0.0,0,3,4.470666666666666,4.711,0.12150000000000016,2.0,0,2026-02-15 08:00:00+00:00
s-00306,2026-02-08 14:00:00+00:00,train,sensor-north,4.292,60.0,0.0,0,2,4.2825,4.292,0.019000000000000128,1.0,0,2026-02-15 08:00:00+00:00
s-00305,2026-02-08 17:00:00+00:00,train,sensor-coast,5.437,60.0,35.0,0,2,5.273,5.437,0.3280000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00306,2026-02-08 17:00:00+00:00,train,sensor-north,4.553,60.0,1.0,0,2,4.3015,4.553,0.5030000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00307,2026-02-08 17:00:00+00:00,train,sensor-central,4.048,120.0,1.0,0,1,4.048,4.048,,0.0,0,2026-02-15 08:00:00+00:00
s-00306,2026-02-08 20:00:00+00:00,train,sensor-north,5.335,60.0,5.0,0,2,5.079000000000001,5.335,0.5119999999999996,1.0,0,2026-02-15 08:00:00+00:00
s-00307,2026-02-08 20:00:00+00:00,train,sensor-central,4.585,60.0,5.0,0,2,4.1405,4.585,0.8889999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00308,2026-02-08 20:00:00+00:00,train,sensor-coast,4.09,60.0,35.0,0,2,4.6875,5.285,-1.1950000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00307,2026-02-08 23:00:00+00:00,train,sensor-central,4.511,60.0,0.0,0,2,4.7675,5.024,-0.5129999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00308,2026-02-08 23:00:00+00:00,train,sensor-coast,4.552,0.0,0.0,0,3,4.575333333333333,4.64,-0.04400000000000004,2.0,0,2026-02-15 08:00:00+00:00
s-00309,2026-02-08 23:00:00+00:00,train,sensor-north,4.231,60.0,35.0,0,2,4.3885000000000005,4.546,-0.3150000000000004,1.0,0,2026-02-15 08:00:00+00:00
s-00308,2026-02-09 02:00:00+00:00,train,sensor-coast,4.398,120.0,35.0,0,1,4.398,4.398,,0.0,0,2026-02-15 08:00:00+00:00
s-00309,2026-02-09 02:00:00+00:00,train,sensor-north,4.933,60.0,1.0,0,2,4.538,4.933,0.79,1.0,0,2026-02-15 08:00:00+00:00
s-00310,2026-02-09 02:00:00+00:00,train,sensor-central,5.193,60.0,2.0,0,2,4.9625,5.193,0.4609999999999994,1.0,0,2026-02-15 08:00:00+00:00
s-00309,2026-02-09 05:00:00+00:00,train,sensor-north,4.765,0.0,0.0,0,2,4.643,4.765,0.24399999999999977,1.0,0,2026-02-15 08:00:00+00:00
s-00310,2026-02-09 05:00:00+00:00,train,sensor-central,4.903,60.0,1.0,0,2,4.727499999999999,4.903,0.351,1.0,0,2026-02-15 08:00:00+00:00
s-00311,2026-02-09 05:00:00+00:00,train,sensor-coast,4.364,60.0,5.0,0,2,4.5945,4.825,-0.4610000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00310,2026-02-09 08:00:00+00:00,train,sensor-central,4.793,60.0,35.0,0,2,4.9745,5.156,-0.36299999999999955,1.0,0,2026-02-15 08:00:00+00:00
s-00311,2026-02-09 08:00:00+00:00,train,sensor-coast,3.924,120.0,0.0,0,1,3.924,3.924,,0.0,0,2026-02-15 08:00:00+00:00
s-00312,2026-02-09 08:00:00+00:00,train,sensor-north,3.309,0.0,0.0,0,3,4.213,5.043,-0.867,2.0,0,2026-02-15 08:00:00+00:00
s-00311,2026-02-09 11:00:00+00:00,train,sensor-coast,8.82,60.0,1.0,0,2,8.0545,8.82,1.5310000000000006,1.0,1,2026-02-15 08:00:00+00:00
s-00312,2026-02-09 11:00:00+00:00,train,sensor-north,5.184,120.0,1.0,0,1,5.184,5.184,,0.0,0,2026-02-15 08:00:00+00:00
s-00313,2026-02-09 11:00:00+00:00,train,sensor-central,4.295,120.0,1.0,0,1,4.295,4.295,,0.0,0,2026-02-15 08:00:00+00:00
s-00312,2026-02-09 14:00:00+00:00,train,sensor-north,5.072,60.0,35.0,0,2,4.6055,5.072,0.9329999999999998,1.0,0,2026-02-15 08:00:00+00:00
s-00313,2026-02-09 14:00:00+00:00,train,sensor-central,4.324,60.0,1.0,0,2,4.1365,4.324,0.375,1.0,0,2026-02-15 08:00:00+00:00
s-00314,2026-02-09 14:00:00+00:00,train,sensor-coast,3.888,60.0,0.0,0,2,4.1965,4.505,-0.617,1.0,0,2026-02-15 08:00:00+00:00
s-00313,2026-02-09 17:00:00+00:00,train,sensor-central,5.024,60.0,5.0,0,2,5.335,5.646,-0.6219999999999999,1.0,0,2026-02-15 08:00:00+00:00
s-00314,2026-02-09 17:00:00+00:00,train,sensor-coast,5.201,60.0,35.0,0,2,4.8004999999999995,5.201,0.8009999999999993,1.0,0,2026-02-15 08:00:00+00:00
s-00315,2026-02-09 17:00:00+00:00,train,sensor-north,4.384,120.0,1.0,0,1,4.384,4.384,,0.0,0,2026-02-15 08:00:00+00:00
s-00314,2026-02-09 20:00:00+00:00,train,sensor-coast,7.542,60.0,1.0,0,2,7.5655,7.589,-0.0470000000000006,1.0,1,2026-02-15 08:00:00+00:00
s-00315,2026-02-09 20:00:00+00:00,train,sensor-north,5.331,60.0,35.0,0,2,4.818,5.331,1.0260000000000007,1.0,0,2026-02-15 08:00:00+00:00
s-00316,2026-02-09 20:00:00+00:00,train,sensor-central,3.902,120.0,5.0,0,1,3.902,3.902,,0.0,0,2026-02-15 08:00:00+00:00
s-00315,2026-02-09 23:00:00+00:00,train,sensor-north,5.143,60.0,0.0,0,2,4.66,5.143,0.9660000000000002,1.0,0,2026-02-15 08:00:00+00:00
s-00316,2026-02-09 23:00:00+00:00,train,sensor-central,4.953,60.0,1.0,0,2,4.7945,4.953,0.31700000000000017,1.0,0,2026-02-15 08:00:00+00:00
s-00317,2026-02-09 23:00:00+00:00,train,sensor-coast,3.957,180.0,5.0,0,0,,,,,0,2026-02-15 08:00:00+00:00
s-00316,2026-02-10 02:00:00+00:00,train,sensor-central,4.717,60.0,0.0,0,2,4.895,5.073,-0.35600000000000076,1.0,0,2026-02-15 08:00:00+00:00
s-00317,2026-02-10 02:00:00+00:00,train,sensor-coast,4.722,60.0,5.0,0,1,4.722,4.722,,0.0,0,2026-02-15 08:00:00+00:00
s-00318,2026-02-10 02:00:00+00:00,train,sensor-north,5.276,60.0,2.0,0,2,5.368,5.46,-0.18400000000000016,1.0,0,2026-02-15 08:00:00+00:00
s-00317,2026-02-10 05:00:00+00:00,train,sensor-coast,4.012,60.0,1.0,0,2,4.1739999999999995,4.336,-0.32400000000000073,1.0,0,2026-02-15 08:00:00+00:00
s-00318,2026-02-10 05:00:00+00:00,train,sensor-north,4.735,60.0,35.0,0,2,4.693,4.735,0.08400000000000052,1.0,0,2026-02-15 08:00:00+00:00
s-00319,2026-02-10 05:00:00+00:00,train,sensor-central,4.191,120.0,1.0,0,1,4.191,4.191,,0.0,0,2026-02-15 08:00:00+00:00
s-00318,2026-02-10 08:00:00+00:00,train,sensor-north,5.237,60.0,35.0,0,2,5.1185,5.237,0.2370000000000001,1.0,0,2026-02-15 08:00:00+00:00
s-00319,2026-02-10 08:00:00+00:00,train,sensor-central,4.296,60.0,5.0,0,2,4.391500000000001,4.487,-0.19099999999999984,1.0,0,2026-02-15 08:00:00+00:00
s-00320,2026-02-10 08:00:00+00:00,train,sensor-coast,4.389,60.0,35.0,0,2,4.3294999999999995,4.389,0.11900000000000066,1.0,0,2026-02-15 08:00:00+00:00
s-00319,2026-02-10 11:00:00+00:00,train,sensor-central,5.101,120.0,5.0,0,1,5.101,5.101,,0.0,0,2026-02-15 08:00:00+00:00
s-00320,2026-02-10 11:00:00+00:00,train,sensor-coast,4.383,60.0,35.0,0,2,4.1815,4.383,0.403,1.0,0,2026-02-15 08:00:00+00:00
s-00321,2026-02-10 11:00:00+00:00,train,sensor-north,3.442,60.0,0.0,0,1,3.442,3.442,,0.0,0,2026-02-15 08:00:00+00:00
s-00320,2026-02-10 14:00:00+00:00,train,sensor-coast,5.218,60.0,35.0,0,1,5.218,5.218,,0.0,0,2026-02-15 08:00:00+00:00
s-00321,2026-02-10 14:00:00+00:00,train,sensor-north,4.788,0.0,0.0,0,2,4.6615,4.788,0.12650000000000006,2.0,0,2026-02-15 08:00:00+00:00
s-00322,2026-02-10 14:00:00+00:00,train,sensor-central,4.461,0.0,0.0,0,3,4.818666666666667,5.331,-0.1014999999999997,2.0,0,2026-02-15 08:00:00+00:00
s-00321,2026-02-10 17:00:00+00:00,train,sensor-north,5.334,60.0,35.0,0,1,5.334,5.334,,0.0,0,2026-02-15 08:00:00+00:00
s-00322,2026-02-10 17:00:00+00:00,train,sensor-central,3.719,120.0,0.0,0,1,3.719,3.719,,0.0,0,2026-02-15 08:00:00+00:00
s-00323,2026-02-10 17:00:00+00:00,train,sensor-coast,3.412,60.0,0.0,0,2,4.021,4.63,-1.218,1.0,0,2026-02-15 08:00:00+00:00
s-00322,2026-02-10 20:00:00+00:00,train,sensor-central,4.884,60.0,0.0,0,2,4.8055,4.884,0.15700000000000003,1.0,0,2026-02-15 08:00:00+00:00
s-00323,2026-02-10 20:00:00+00:00,train,sensor-coast,4.563,60.0,5.0,0,2,4.4935,4.563,0.13899999999999935,1.0,0,2026-02-15 08:00:00+00:00
s-00324,2026-02-10 20:00:00+00:00,train,sensor-north,4.495,60.0,35.0,0,2,4.5705,4.646,-0.1509999999999998,1.0,0,2026-02-15 08:00:00+00:00
