file_row,device_time,event_id,kind,payload,received_at,revision,shipment_id,source,value,payload.firmware,payload.correction,device_time_utc,received_at_utc
2411,2026-01-17T16:00:00Z,s-00131-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T16:01:00Z,1,s-00131,sensor-coast,4.051,4.8.1,,2026-01-17 16:00:00+00:00,2026-01-17 16:01:00+00:00
2412,2026-01-17T16:00:00Z,s-00133-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T16:02:00Z,1,s-00133,sensor-central,3.88,4.8.1,,2026-01-17 16:00:00+00:00,2026-01-17 16:02:00+00:00
2413,2026-01-17T16:00:00Z,s-00132-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T16:35:00Z,1,s-00132,sensor-north,4.648,4.8.1,,2026-01-17 16:00:00+00:00,2026-01-17 16:35:00+00:00
2414,2026-01-17T16:00:00Z,s-00132-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T16:35:00Z,1,s-00132,sensor-north,4.648,4.8.1,,2026-01-17 16:00:00+00:00,2026-01-17 16:35:00+00:00
2415,2026-01-17T17:00:00Z,s-00130-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-01-17T17:00:00Z,1,s-00130,sensor-central,5.043,4.7.9,,2026-01-17 17:00:00+00:00,2026-01-17 17:00:00+00:00
2416,2026-01-17T17:00:00Z,s-00130-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-01-17T17:00:00Z,1,s-00130,sensor-central,5.043,4.7.9,,2026-01-17 17:00:00+00:00,2026-01-17 17:00:00+00:00
2417,2026-01-17T17:00:00Z,s-00133-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T17:00:00Z,1,s-00133,sensor-central,4.633,4.8.1,,2026-01-17 17:00:00+00:00,2026-01-17 17:00:00+00:00
2418,2026-01-17T17:00:00Z,s-00129-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T17:05:00Z,1,s-00129,sensor-north,4.458,4.8.1,,2026-01-17 17:00:00+00:00,2026-01-17 17:05:00+00:00
2419,2026-01-17T17:00:00Z,s-00131-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T17:05:00Z,1,s-00131,sensor-coast,4.75,4.8.1,,2026-01-17 17:00:00+00:00,2026-01-17 17:05:00+00:00
2420,2026-01-17T18:00:00Z,s-00132-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T18:01:00Z,1,s-00132,sensor-north,4.106,4.8.1,,2026-01-17 18:00:00+00:00,2026-01-17 18:01:00+00:00
2421,2026-01-17T18:00:00Z,s-00129-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T18:01:00Z,1,s-00129,sensor-north,4.27,4.8.1,,2026-01-17 18:00:00+00:00,2026-01-17 18:01:00+00:00
2422,2026-01-17T18:00:00Z,s-00131-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T18:01:00Z,1,s-00131,sensor-coast,4.604,4.8.1,,2026-01-17 18:00:00+00:00,2026-01-17 18:01:00+00:00
2423,2026-01-17T17:00:00Z,s-00132-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T17:05:00Z,1,s-00132,sensor-north,3.074,4.8.1,,2026-01-17 17:00:00+00:00,2026-01-17 17:05:00+00:00
2424,2026-01-17T18:00:00Z,s-00133-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T18:02:00Z,1,s-00133,sensor-central,4.496,4.8.1,,2026-01-17 18:00:00+00:00,2026-01-17 18:02:00+00:00
2425,2026-01-17T18:00:00Z,s-00130-temp-12,temperature_c,"{""firmware"":""4.7.9""}",2026-01-17T18:05:00Z,1,s-00130,sensor-central,4.265,4.7.9,,2026-01-17 18:00:00+00:00,2026-01-17 18:05:00+00:00
2426,2026-01-17T16:00:00Z,s-00130-temp-10,temperature_c,"{""firmware"":""4.7.9""}",2026-01-17T19:00:00Z,1,s-00130,sensor-central,4.339,4.7.9,,2026-01-17 16:00:00+00:00,2026-01-17 19:00:00+00:00
2427,2026-01-17T19:00:00Z,s-00133-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T19:00:00Z,1,s-00133,sensor-central,3.871,4.8.1,,2026-01-17 19:00:00+00:00,2026-01-17 19:00:00+00:00
2428,2026-01-17T19:00:00Z,s-00133-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T19:00:00Z,1,s-00133,sensor-central,3.871,4.8.1,,2026-01-17 19:00:00+00:00,2026-01-17 19:00:00+00:00
2429,2026-01-17T19:00:00Z,s-00132-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T19:02:00Z,1,s-00132,sensor-north,5.473,4.8.1,,2026-01-17 19:00:00+00:00,2026-01-17 19:02:00+00:00
2430,2026-01-17T19:00:00Z,s-00130-temp-13,temperature_c,"{""firmware"":""4.7.9""}",2026-01-17T19:05:00Z,1,s-00130,sensor-central,5.87,4.7.9,,2026-01-17 19:00:00+00:00,2026-01-17 19:05:00+00:00
2431,2026-01-17T19:00:00Z,s-00131-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T19:35:00Z,1,s-00131,sensor-coast,4.549,4.8.1,,2026-01-17 19:00:00+00:00,2026-01-17 19:35:00+00:00
2432,2026-01-17T20:00:00Z,s-00131-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T20:00:00Z,1,s-00131,sensor-coast,4.675,4.8.1,,2026-01-17 20:00:00+00:00,2026-01-17 20:00:00+00:00
2433,2026-01-17T20:00:00Z,s-00131-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T20:00:00Z,1,s-00131,sensor-coast,4.675,4.8.1,,2026-01-17 20:00:00+00:00,2026-01-17 20:00:00+00:00
2434,2026-01-17T20:00:00Z,s-00132-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T20:02:00Z,1,s-00132,sensor-north,3.826,4.8.1,,2026-01-17 20:00:00+00:00,2026-01-17 20:02:00+00:00
2435,2026-01-17T20:00:00Z,s-00133-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T20:02:00Z,1,s-00133,sensor-central,4.596,4.8.1,,2026-01-17 20:00:00+00:00,2026-01-17 20:02:00+00:00
2436,2026-01-17T20:00:00Z,s-00130-temp-14,temperature_c,"{""firmware"":""4.7.9""}",2026-01-17T20:35:00Z,1,s-00130,sensor-central,4.299,4.7.9,,2026-01-17 20:00:00+00:00,2026-01-17 20:35:00+00:00
2437,2026-01-17T18:00:00Z,s-00134-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T21:00:00Z,1,s-00134,sensor-coast,3.757,4.8.1,,2026-01-17 18:00:00+00:00,2026-01-17 21:00:00+00:00
2438,2026-01-17T21:00:00Z,s-00134-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T21:01:00Z,1,s-00134,sensor-coast,3.549,4.8.1,,2026-01-17 21:00:00+00:00,2026-01-17 21:01:00+00:00
2439,2026-01-17T21:00:00Z,s-00133-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T21:02:00Z,1,s-00133,sensor-central,4.379,4.8.1,,2026-01-17 21:00:00+00:00,2026-01-17 21:02:00+00:00
2440,2026-01-17T21:00:00Z,s-00135-temp-00,temperature_c,"{""firmware"":""4.7.9""}",2026-01-17T21:05:00Z,1,s-00135,sensor-north,3.227,4.7.9,,2026-01-17 21:00:00+00:00,2026-01-17 21:05:00+00:00
2441,2026-01-17T21:00:00Z,s-00131-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T21:35:00Z,1,s-00131,sensor-coast,5.061,4.8.1,,2026-01-17 21:00:00+00:00,2026-01-17 21:35:00+00:00
2442,2026-01-17T21:00:00Z,s-00132-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T21:35:00Z,1,s-00132,sensor-north,5.062,4.8.1,,2026-01-17 21:00:00+00:00,2026-01-17 21:35:00+00:00
2443,2026-01-17T19:00:00Z,s-00134-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T22:00:00Z,1,s-00134,sensor-coast,4.028,4.8.1,,2026-01-17 19:00:00+00:00,2026-01-17 22:00:00+00:00
2444,2026-01-17T22:00:00Z,s-00135-temp-01,temperature_c,"{""firmware"":""4.7.9""}",2026-01-17T22:00:00Z,1,s-00135,sensor-north,3.297,4.7.9,,2026-01-17 22:00:00+00:00,2026-01-17 22:00:00+00:00
2445,2026-01-17T22:00:00Z,s-00131-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T22:01:00Z,1,s-00131,sensor-coast,4.868,4.8.1,,2026-01-17 22:00:00+00:00,2026-01-17 22:01:00+00:00
2446,2026-01-17T22:00:00Z,s-00132-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T22:02:00Z,1,s-00132,sensor-north,4.648,4.8.1,,2026-01-17 22:00:00+00:00,2026-01-17 22:02:00+00:00
2447,2026-01-17T22:00:00Z,s-00133-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T22:35:00Z,1,s-00133,sensor-central,4.543,4.8.1,,2026-01-17 22:00:00+00:00,2026-01-17 22:35:00+00:00
2448,2026-01-17T20:00:00Z,s-00134-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T23:00:00Z,1,s-00134,sensor-coast,4.391,4.8.1,,2026-01-17 20:00:00+00:00,2026-01-17 23:00:00+00:00
2449,2026-01-17T23:00:00Z,s-00132-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T23:05:00Z,1,s-00132,sensor-north,3.829,4.8.1,,2026-01-17 23:00:00+00:00,2026-01-17 23:05:00+00:00
2450,2026-01-17T23:00:00Z,s-00132-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T23:05:00Z,1,s-00132,sensor-north,3.829,4.8.1,,2026-01-17 23:00:00+00:00,2026-01-17 23:05:00+00:00
2451,2026-01-17T23:00:00Z,s-00134-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-01-17T23:05:00Z,1,s-00134,sensor-coast,3.866,4.8.1,,2026-01-17 23:00:00+00:00,2026-01-17 23:05:00+00:00
2452,2026-01-17T21:00:00Z,s-00130-temp-15,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T00:00:00Z,1,s-00130,sensor-central,5.156,4.7.9,,2026-01-17 21:00:00+00:00,2026-01-18 00:00:00+00:00
2453,2026-01-18T00:00:00Z,s-00134-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T00:00:00Z,1,s-00134,sensor-coast,4.008,4.8.1,,2026-01-18 00:00:00+00:00,2026-01-18 00:00:00+00:00
2454,2026-01-18T00:00:00Z,s-00132-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T00:01:00Z,1,s-00132,sensor-north,4.857,4.8.1,,2026-01-18 00:00:00+00:00,2026-01-18 00:01:00+00:00
2455,2026-01-18T00:00:00Z,s-00136-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T00:01:00Z,1,s-00136,sensor-central,4.381,4.8.1,,2026-01-18 00:00:00+00:00,2026-01-18 00:01:00+00:00
2456,2026-01-18T00:00:00Z,s-00133-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T00:02:00Z,1,s-00133,sensor-central,4.995,4.8.1,,2026-01-18 00:00:00+00:00,2026-01-18 00:02:00+00:00
2457,2026-01-18T00:00:00Z,s-00135-temp-03,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T00:02:00Z,1,s-00135,sensor-north,3.713,4.7.9,,2026-01-18 00:00:00+00:00,2026-01-18 00:02:00+00:00
2458,2026-01-18T00:00:00Z,s-00131-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T00:05:00Z,1,s-00131,sensor-coast,6.312,4.8.1,,2026-01-18 00:00:00+00:00,2026-01-18 00:05:00+00:00
2459,2026-01-17T22:00:00Z,s-00134-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T01:00:00Z,1,s-00134,sensor-coast,4.262,4.8.1,,2026-01-17 22:00:00+00:00,2026-01-18 01:00:00+00:00
2460,2026-01-17T22:00:00Z,s-00134-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T01:00:00Z,1,s-00134,sensor-coast,4.262,4.8.1,,2026-01-17 22:00:00+00:00,2026-01-18 01:00:00+00:00
2461,2026-01-18T01:00:00Z,s-00135-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T01:02:00Z,1,s-00135,sensor-north,4.151,4.7.9,,2026-01-18 01:00:00+00:00,2026-01-18 01:02:00+00:00
2462,2026-01-18T01:00:00Z,s-00136-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T01:01:00Z,1,s-00136,sensor-central,3.31,4.8.1,,2026-01-18 01:00:00+00:00,2026-01-18 01:01:00+00:00
2463,2026-01-18T01:00:00Z,s-00133-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T01:02:00Z,1,s-00133,sensor-central,4.905,4.8.1,,2026-01-18 01:00:00+00:00,2026-01-18 01:02:00+00:00
2464,2026-01-18T01:00:00Z,s-00134-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T01:00:00Z,1,s-00134,sensor-coast,5.239,4.8.1,,2026-01-18 01:00:00+00:00,2026-01-18 01:00:00+00:00
2465,2026-01-18T01:00:00Z,s-00135-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T01:02:00Z,1,s-00135,sensor-north,4.151,4.7.9,,2026-01-18 01:00:00+00:00,2026-01-18 01:02:00+00:00
2466,2026-01-18T01:00:00Z,s-00132-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T01:05:00Z,1,s-00132,sensor-north,4.953,4.8.1,,2026-01-18 01:00:00+00:00,2026-01-18 01:05:00+00:00
2467,2026-01-17T23:00:00Z,s-00131-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T02:00:00Z,1,s-00131,sensor-coast,4.931,4.8.1,,2026-01-17 23:00:00+00:00,2026-01-18 02:00:00+00:00
2468,2026-01-17T23:00:00Z,s-00133-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T02:00:00Z,1,s-00133,sensor-central,4.895,4.8.1,,2026-01-17 23:00:00+00:00,2026-01-18 02:00:00+00:00
2469,2026-01-17T23:00:00Z,s-00135-temp-02,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T02:00:00Z,1,s-00135,sensor-north,4.01,4.7.9,,2026-01-17 23:00:00+00:00,2026-01-18 02:00:00+00:00
2470,2026-01-18T02:00:00Z,s-00135-temp-05,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T02:00:00Z,1,s-00135,sensor-north,4.914,4.7.9,,2026-01-18 02:00:00+00:00,2026-01-18 02:00:00+00:00
2471,2026-01-18T02:00:00Z,s-00134-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T02:02:00Z,1,s-00134,sensor-coast,3.968,4.8.1,,2026-01-18 02:00:00+00:00,2026-01-18 02:02:00+00:00
2472,2026-01-18T02:00:00Z,s-00132-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T02:05:00Z,1,s-00132,sensor-north,4.924,4.8.1,,2026-01-18 02:00:00+00:00,2026-01-18 02:05:00+00:00
2473,2026-01-18T02:00:00Z,s-00136-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T02:05:00Z,1,s-00136,sensor-central,4.203,4.8.1,,2026-01-18 02:00:00+00:00,2026-01-18 02:05:00+00:00
2474,2026-01-18T02:00:00Z,s-00133-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T02:35:00Z,1,s-00133,sensor-central,4.672,4.8.1,,2026-01-18 02:00:00+00:00,2026-01-18 02:35:00+00:00
2475,2026-01-18T02:00:00Z,s-00133-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T02:35:00Z,1,s-00133,sensor-central,4.672,4.8.1,,2026-01-18 02:00:00+00:00,2026-01-18 02:35:00+00:00
2476,2026-01-18T03:00:00Z,s-00132-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T03:01:00Z,1,s-00132,sensor-north,5.248,4.8.1,,2026-01-18 03:00:00+00:00,2026-01-18 03:01:00+00:00
2477,2026-01-18T03:00:00Z,s-00137-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T03:01:00Z,1,s-00137,sensor-coast,3.698,4.8.1,,2026-01-18 03:00:00+00:00,2026-01-18 03:01:00+00:00
2478,2026-01-18T03:00:00Z,s-00133-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T03:02:00Z,1,s-00133,sensor-central,4.228,4.8.1,,2026-01-18 03:00:00+00:00,2026-01-18 03:02:00+00:00
2479,2026-01-18T03:00:00Z,s-00134-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T03:02:00Z,1,s-00134,sensor-coast,5.149,4.8.1,,2026-01-18 03:00:00+00:00,2026-01-18 03:02:00+00:00
2480,2026-01-18T03:00:00Z,s-00135-temp-06,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T03:05:00Z,1,s-00135,sensor-north,4.674,4.7.9,,2026-01-18 03:00:00+00:00,2026-01-18 03:05:00+00:00
2481,2026-01-18T04:00:00Z,s-00136-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T04:00:00Z,1,s-00136,sensor-central,5.386,4.8.1,,2026-01-18 04:00:00+00:00,2026-01-18 04:00:00+00:00
2482,2026-01-18T04:00:00Z,s-00136-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T04:00:00Z,1,s-00136,sensor-central,5.386,4.8.1,,2026-01-18 04:00:00+00:00,2026-01-18 04:00:00+00:00
2483,2026-01-18T04:00:00Z,s-00133-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T04:02:00Z,1,s-00133,sensor-central,4.577,4.8.1,,2026-01-18 04:00:00+00:00,2026-01-18 04:02:00+00:00
2484,2026-01-18T04:00:00Z,s-00137-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T04:02:00Z,1,s-00137,sensor-coast,4.474,4.8.1,,2026-01-18 04:00:00+00:00,2026-01-18 04:02:00+00:00
2485,2026-01-18T04:00:00Z,s-00134-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T04:35:00Z,1,s-00134,sensor-coast,6.251,4.8.1,,2026-01-18 04:00:00+00:00,2026-01-18 04:35:00+00:00
2486,2026-01-18T05:00:00Z,s-00133-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T05:00:00Z,1,s-00133,sensor-central,4.915,4.8.1,,2026-01-18 05:00:00+00:00,2026-01-18 05:00:00+00:00
2487,2026-01-18T05:00:00Z,s-00134-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T05:05:00Z,1,s-00134,sensor-coast,6.248,4.8.1,,2026-01-18 05:00:00+00:00,2026-01-18 05:05:00+00:00
2488,2026-01-18T05:00:00Z,s-00134-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T05:05:00Z,1,s-00134,sensor-coast,6.248,4.8.1,,2026-01-18 05:00:00+00:00,2026-01-18 05:05:00+00:00
2489,2026-01-18T05:00:00Z,s-00136-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T05:35:00Z,1,s-00136,sensor-central,3.639,4.8.1,,2026-01-18 05:00:00+00:00,2026-01-18 05:35:00+00:00
2490,2026-01-18T05:00:00Z,s-00137-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T05:35:00Z,1,s-00137,sensor-coast,3.738,4.8.1,,2026-01-18 05:00:00+00:00,2026-01-18 05:35:00+00:00
2491,2026-01-18T03:00:00Z,s-00136-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T06:00:00Z,1,s-00136,sensor-central,4.165,4.8.1,,2026-01-18 03:00:00+00:00,2026-01-18 06:00:00+00:00
2492,2026-01-18T06:00:00Z,s-00138-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T06:01:00Z,1,s-00138,sensor-north,4.022,4.8.1,,2026-01-18 06:00:00+00:00,2026-01-18 06:01:00+00:00
2493,2026-01-18T06:00:00Z,s-00133-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T06:02:00Z,1,s-00133,sensor-central,5.492,4.8.1,,2026-01-18 06:00:00+00:00,2026-01-18 06:02:00+00:00
2494,2026-01-18T06:00:00Z,s-00137-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T06:35:00Z,1,s-00137,sensor-coast,4.512,4.8.1,,2026-01-18 06:00:00+00:00,2026-01-18 06:35:00+00:00
2495,2026-01-18T04:00:00Z,s-00135-temp-07,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T07:00:00Z,1,s-00135,sensor-north,4.288,4.7.9,,2026-01-18 04:00:00+00:00,2026-01-18 07:00:00+00:00
2496,2026-01-18T07:00:00Z,s-00137-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T07:01:00Z,1,s-00137,sensor-coast,3.939,4.8.1,,2026-01-18 07:00:00+00:00,2026-01-18 07:01:00+00:00
2497,2026-01-18T07:00:00Z,s-00137-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T07:01:00Z,1,s-00137,sensor-coast,3.939,4.8.1,,2026-01-18 07:00:00+00:00,2026-01-18 07:01:00+00:00
2498,2026-01-18T07:00:00Z,s-00136-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T07:02:00Z,1,s-00136,sensor-central,4.06,4.8.1,,2026-01-18 07:00:00+00:00,2026-01-18 07:02:00+00:00
2499,2026-01-18T07:00:00Z,s-00134-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T07:35:00Z,1,s-00134,sensor-coast,7.742,4.8.1,,2026-01-18 07:00:00+00:00,2026-01-18 07:35:00+00:00
2500,2026-01-18T07:00:00Z,s-00135-temp-10,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T07:35:00Z,1,s-00135,sensor-north,4.93,4.7.9,,2026-01-18 07:00:00+00:00,2026-01-18 07:35:00+00:00
2501,2026-01-18T07:00:00Z,s-00138-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T07:35:00Z,1,s-00138,sensor-north,3.471,4.8.1,,2026-01-18 07:00:00+00:00,2026-01-18 07:35:00+00:00
2502,2026-01-18T08:00:00Z,s-00134-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T08:35:00Z,1,s-00134,sensor-coast,9.007,4.8.1,,2026-01-18 08:00:00+00:00,2026-01-18 08:35:00+00:00
2503,2026-01-18T08:00:00Z,s-00138-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T08:02:00Z,1,s-00138,sensor-north,3.884,4.8.1,,2026-01-18 08:00:00+00:00,2026-01-18 08:02:00+00:00
2504,2026-01-18T08:00:00Z,s-00137-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T08:05:00Z,1,s-00137,sensor-coast,4.261,4.8.1,,2026-01-18 08:00:00+00:00,2026-01-18 08:05:00+00:00
2505,2026-01-18T05:00:00Z,s-00135-temp-08,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T08:00:00Z,1,s-00135,sensor-north,5.841,4.7.9,,2026-01-18 05:00:00+00:00,2026-01-18 08:00:00+00:00
2506,2026-01-18T08:00:00Z,s-00135-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T08:35:00Z,1,s-00135,sensor-north,3.847,4.7.9,,2026-01-18 08:00:00+00:00,2026-01-18 08:35:00+00:00
2507,2026-01-18T08:00:00Z,s-00135-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T08:35:00Z,1,s-00135,sensor-north,3.847,4.7.9,,2026-01-18 08:00:00+00:00,2026-01-18 08:35:00+00:00
2508,2026-01-18T08:00:00Z,s-00136-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T08:35:00Z,1,s-00136,sensor-central,4.737,4.8.1,,2026-01-18 08:00:00+00:00,2026-01-18 08:35:00+00:00
2509,2026-01-18T06:00:00Z,s-00134-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T09:00:00Z,1,s-00134,sensor-coast,7.092,4.8.1,,2026-01-18 06:00:00+00:00,2026-01-18 09:00:00+00:00
2510,2026-01-18T09:00:00Z,s-00134-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T09:00:00Z,1,s-00134,sensor-coast,10.755,4.8.1,,2026-01-18 09:00:00+00:00,2026-01-18 09:00:00+00:00
2511,2026-01-18T06:00:00Z,s-00135-temp-09,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T09:00:00Z,1,s-00135,sensor-north,4.463,4.7.9,,2026-01-18 06:00:00+00:00,2026-01-18 09:00:00+00:00
2512,2026-01-18T06:00:00Z,s-00136-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T09:00:00Z,1,s-00136,sensor-central,4.609,4.8.1,,2026-01-18 06:00:00+00:00,2026-01-18 09:00:00+00:00
2513,2026-01-18T09:00:00Z,s-00136-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T09:01:00Z,1,s-00136,sensor-central,4.042,4.8.1,,2026-01-18 09:00:00+00:00,2026-01-18 09:01:00+00:00
2514,2026-01-17T23:00:00Z,s-00133-temp-08,temperature_c,"{""correction"":""calibrated"",""firmware"":""4.8.1""}",2026-01-18T10:00:00Z,2,s-00133,sensor-central,2.645,4.8.1,calibrated,2026-01-17 23:00:00+00:00,2026-01-18 10:00:00+00:00
2515,2026-01-18T10:00:00Z,s-00137-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T10:02:00Z,1,s-00137,sensor-coast,5.218,4.8.1,,2026-01-18 10:00:00+00:00,2026-01-18 10:02:00+00:00
2516,2026-01-18T10:00:00Z,s-00136-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T10:35:00Z,1,s-00136,sensor-central,4.591,4.8.1,,2026-01-18 10:00:00+00:00,2026-01-18 10:35:00+00:00
2517,2026-01-18T10:00:00Z,s-00139-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T10:35:00Z,1,s-00139,sensor-central,2.468,4.8.1,,2026-01-18 10:00:00+00:00,2026-01-18 10:35:00+00:00
2518,2026-01-18T11:00:00Z,s-00135-temp-14,temperature_c,"{""firmware"":""4.7.9""}",2026-01-18T11:01:00Z,1,s-00135,sensor-north,5.284,4.7.9,,2026-01-18 11:00:00+00:00,2026-01-18 11:01:00+00:00
2519,2026-01-18T11:00:00Z,s-00136-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T11:02:00Z,1,s-00136,sensor-central,4.274,4.8.1,,2026-01-18 11:00:00+00:00,2026-01-18 11:02:00+00:00
2520,2026-01-18T11:00:00Z,s-00136-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T11:02:00Z,1,s-00136,sensor-central,4.274,4.8.1,,2026-01-18 11:00:00+00:00,2026-01-18 11:02:00+00:00
2521,2026-01-18T11:00:00Z,s-00137-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-01-18T11:05:00Z,1,s-00137,sensor-coast,4.772,4.8.1,,2026-01-18 11:00:00+00:00,2026-01-18 11:05:00+00:00
